complaint_id,text,category,priority,sentiment,resolution_time
301115,courier service is very slow,Shipping,Medium,Sad,20
260956,courier service is very slow,Shipping,Medium,Sad,3
266486,courier service is very slow,Shipping,Medium,Sad,23
899679,courier service is very slow,Shipping,Medium,Sad,25
746939,courier service is very slow,Shipping,Medium,Sad,12
779729,courier service is very slow,Shipping,Medium,Sad,15
395057,courier service is very slow,Shipping,Medium,Sad,20
121045,courier service is very slow,Shipping,Medium,Sad,48
103887,courier service is very slow,Shipping,Medium,Sad,47
609672,courier service is very slow,Shipping,Medium,Sad,11
901572,courier service is very slow,Shipping,Medium,Sad,48
392507,courier service is very slow,Shipping,Medium,Sad,27
823723,courier service is very slow,Shipping,Medium,Sad,13
749288,courier service is very slow,Shipping,Medium,Sad,3
434301,courier service is very slow,Shipping,Medium,Sad,4
577105,courier service is very slow,Shipping,Medium,Sad,27
598754,courier service is very slow,Shipping,Medium,Sad,46
190327,courier service is very slow,Shipping,Medium,Sad,27
488635,courier service is very slow,Shipping,Medium,Sad,27
727114,courier service is very slow,Shipping,Medium,Sad,17
184772,courier service is very slow,Shipping,Medium,Sad,24
463354,courier service is very slow,Shipping,Medium,Sad,12
608885,courier service is very slow,Shipping,Medium,Sad,7
450796,courier service is very slow,Shipping,Medium,Sad,13
196127,courier service is very slow,Shipping,Medium,Sad,47
647055,courier service is very slow,Shipping,Medium,Sad,12
551766,courier service is very slow,Shipping,Medium,Sad,10
260856,courier service is very slow,Shipping,Medium,Sad,19
573167,courier service is very slow,Shipping,Medium,Sad,35
931829,courier service is very slow,Shipping,Medium,Sad,47
212520,courier service is very slow,Shipping,Medium,Sad,35
423915,courier service is very slow,Shipping,Medium,Sad,33
861606,courier service is very slow,Shipping,Medium,Sad,19
861622,courier service is very slow,Shipping,Medium,Sad,19
446550,courier service is very slow,Shipping,Medium,Sad,36
514742,courier service is very slow,Shipping,Medium,Sad,36
794071,courier service is very slow,Shipping,Medium,Sad,6
514893,courier service is very slow,Shipping,Medium,Sad,7
942219,courier service is very slow,Shipping,Medium,Sad,2
536812,courier service is very slow,Shipping,Medium,Sad,6
124835,courier service is very slow,Shipping,Medium,Sad,13
469333,courier service is very slow,Shipping,Medium,Sad,8
648316,courier service is very slow,Shipping,Medium,Sad,15
272229,courier service is very slow,Shipping,Medium,Sad,37
312287,courier service is very slow,Shipping,Medium,Sad,24
550399,courier service is very slow,Shipping,Medium,Sad,15
325888,courier service is very slow,Shipping,Medium,Sad,43
595538,courier service is very slow,Shipping,Medium,Sad,15
269505,courier service is very slow,Shipping,Medium,Sad,20
178266,courier service is very slow,Shipping,Medium,Sad,3
704863,courier service is very slow,Shipping,Medium,Sad,34
675989,courier service is very slow,Shipping,Medium,Sad,15
392056,courier service is very slow,Shipping,Medium,Sad,37
180834,courier service is very slow,Shipping,Medium,Sad,18
233184,courier service is very slow,Shipping,Medium,Sad,43
266119,courier service is very slow,Shipping,Medium,Sad,47
366048,courier service is very slow,Shipping,Medium,Sad,36
877481,courier service is very slow,Shipping,Medium,Sad,12
742288,courier service is very slow,Shipping,Medium,Sad,2
621069,courier service is very slow,Shipping,Medium,Sad,30
556554,courier service is very slow,Shipping,Medium,Sad,29
198941,courier service is very slow,Shipping,Medium,Sad,23
854883,courier service is very slow,Shipping,Medium,Sad,47
225965,courier service is very slow,Shipping,Medium,Sad,38
168918,courier service is very slow,Shipping,Medium,Sad,7
740372,courier service is very slow,Shipping,Medium,Sad,13
471396,courier service is very slow,Shipping,Medium,Sad,34
640326,courier service is very slow,Shipping,Medium,Sad,34
952648,courier service is very slow,Shipping,Medium,Sad,18
356442,order stuck in transit for a week,Shipping,High,Angry,5
932212,order stuck in transit for a week,Shipping,High,Angry,37
416398,order stuck in transit for a week,Shipping,High,Angry,5
975887,order stuck in transit for a week,Shipping,High,Angry,18
453120,order stuck in transit for a week,Shipping,High,Angry,5
115302,order stuck in transit for a week,Shipping,High,Angry,8
784111,order stuck in transit for a week,Shipping,High,Angry,24
824655,order stuck in transit for a week,Shipping,High,Angry,26
803369,order stuck in transit for a week,Shipping,High,Angry,28
250448,order stuck in transit for a week,Shipping,High,Angry,31
676299,order stuck in transit for a week,Shipping,High,Angry,26
682226,order stuck in transit for a week,Shipping,High,Angry,22
147544,order stuck in transit for a week,Shipping,High,Angry,8
967163,order stuck in transit for a week,Shipping,High,Angry,31
945044,order stuck in transit for a week,Shipping,High,Angry,37
752572,order stuck in transit for a week,Shipping,High,Angry,6
677533,order stuck in transit for a week,Shipping,High,Angry,2
301946,order stuck in transit for a week,Shipping,High,Angry,44
546505,order stuck in transit for a week,Shipping,High,Angry,15
936731,order stuck in transit for a week,Shipping,High,Angry,40
191491,order stuck in transit for a week,Shipping,High,Angry,42
233685,order stuck in transit for a week,Shipping,High,Angry,1
910315,order stuck in transit for a week,Shipping,High,Angry,31
129520,order stuck in transit for a week,Shipping,High,Angry,8
859573,order stuck in transit for a week,Shipping,High,Angry,14
242735,order stuck in transit for a week,Shipping,High,Angry,26
718301,order stuck in transit for a week,Shipping,High,Angry,32
639382,order stuck in transit for a week,Shipping,High,Angry,45
505013,order stuck in transit for a week,Shipping,High,Angry,31
729111,order stuck in transit for a week,Shipping,High,Angry,7
623793,order stuck in transit for a week,Shipping,High,Angry,21
767163,order stuck in transit for a week,Shipping,High,Angry,37
595501,order stuck in transit for a week,Shipping,High,Angry,46
881689,order stuck in transit for a week,Shipping,High,Angry,13
104882,order stuck in transit for a week,Shipping,High,Angry,43
126624,order stuck in transit for a week,Shipping,High,Angry,25
886581,order stuck in transit for a week,Shipping,High,Angry,36
945501,order stuck in transit for a week,Shipping,High,Angry,48
997800,order stuck in transit for a week,Shipping,High,Angry,10
839392,order stuck in transit for a week,Shipping,High,Angry,41
434518,order stuck in transit for a week,Shipping,High,Angry,4
673294,order stuck in transit for a week,Shipping,High,Angry,40
892167,order stuck in transit for a week,Shipping,High,Angry,29
407586,order stuck in transit for a week,Shipping,High,Angry,26
705410,order stuck in transit for a week,Shipping,High,Angry,13
288930,order stuck in transit for a week,Shipping,High,Angry,47
191528,order stuck in transit for a week,Shipping,High,Angry,27
347307,order stuck in transit for a week,Shipping,High,Angry,29
795421,order stuck in transit for a week,Shipping,High,Angry,42
619440,order stuck in transit for a week,Shipping,High,Angry,40
669761,order stuck in transit for a week,Shipping,High,Angry,7
708018,order stuck in transit for a week,Shipping,High,Angry,1
278715,order stuck in transit for a week,Shipping,High,Angry,31
836625,order stuck in transit for a week,Shipping,High,Angry,41
598846,order stuck in transit for a week,Shipping,High,Angry,43
693627,order stuck in transit for a week,Shipping,High,Angry,22
275971,order stuck in transit for a week,Shipping,High,Angry,4
413694,order stuck in transit for a week,Shipping,High,Angry,3
353436,order stuck in transit for a week,Shipping,High,Angry,47
286905,order stuck in transit for a week,Shipping,High,Angry,31
949829,order stuck in transit for a week,Shipping,High,Angry,4
707845,order stuck in transit for a week,Shipping,High,Angry,4
605029,order stuck in transit for a week,Shipping,High,Angry,20
660086,order stuck in transit for a week,Shipping,High,Angry,28
413849,order stuck in transit for a week,Shipping,High,Angry,48
889935,order stuck in transit for a week,Shipping,High,Angry,18
440035,order stuck in transit for a week,Shipping,High,Angry,40
998198,order stuck in transit for a week,Shipping,High,Angry,19
563681,order stuck in transit for a week,Shipping,High,Angry,33
712143,order stuck in transit for a week,Shipping,High,Angry,27
165211,order stuck in transit for a week,Shipping,High,Angry,33
361230,order stuck in transit for a week,Shipping,High,Angry,15
854121,order stuck in transit for a week,Shipping,High,Angry,8
885045,order stuck in transit for a week,Shipping,High,Angry,29
984812,order stuck in transit for a week,Shipping,High,Angry,16
910846,order stuck in transit for a week,Shipping,High,Angry,22
994549,order stuck in transit for a week,Shipping,High,Angry,45
809620,order stuck in transit for a week,Shipping,High,Angry,28
160007,order stuck in transit for a week,Shipping,High,Angry,46
506021,order stuck in transit for a week,Shipping,High,Angry,17
784413,order stuck in transit for a week,Shipping,High,Angry,47
281762,order stuck in transit for a week,Shipping,High,Angry,6
360492,order stuck in transit for a week,Shipping,High,Angry,35
145912,order stuck in transit for a week,Shipping,High,Angry,11
567374,order stuck in transit for a week,Shipping,High,Angry,13
580431,order stuck in transit for a week,Shipping,High,Angry,2
799744,order stuck in transit for a week,Shipping,High,Angry,5
537057,order stuck in transit for a week,Shipping,High,Angry,24
735496,order stuck in transit for a week,Shipping,High,Angry,4
131628,order stuck in transit for a week,Shipping,High,Angry,14
944678,order stuck in transit for a week,Shipping,High,Angry,14
679629,order stuck in transit for a week,Shipping,High,Angry,45
860374,order stuck in transit for a week,Shipping,High,Angry,20
320762,order stuck in transit for a week,Shipping,High,Angry,36
362920,order stuck in transit for a week,Shipping,High,Angry,31
245407,order stuck in transit for a week,Shipping,High,Angry,23
136600,order stuck in transit for a week,Shipping,High,Angry,29
572470,order stuck in transit for a week,Shipping,High,Angry,26
223110,order stuck in transit for a week,Shipping,High,Angry,39
335149,order stuck in transit for a week,Shipping,High,Angry,18
765741,order stuck in transit for a week,Shipping,High,Angry,7
674364,order stuck in transit for a week,Shipping,High,Angry,7
829870,order stuck in transit for a week,Shipping,High,Angry,22
697266,order stuck in transit for a week,Shipping,High,Angry,35
762565,order stuck in transit for a week,Shipping,High,Angry,30
774113,order stuck in transit for a week,Shipping,High,Angry,23
613531,order stuck in transit for a week,Shipping,High,Angry,30
956062,order stuck in transit for a week,Shipping,High,Angry,29
669992,order stuck in transit for a week,Shipping,High,Angry,36
215858,order stuck in transit for a week,Shipping,High,Angry,33
462620,order stuck in transit for a week,Shipping,High,Angry,7
947982,order stuck in transit for a week,Shipping,High,Angry,25
763905,order stuck in transit for a week,Shipping,High,Angry,43
513930,order stuck in transit for a week,Shipping,High,Angry,33
660156,order stuck in transit for a week,Shipping,High,Angry,26
665224,order stuck in transit for a week,Shipping,High,Angry,44
549137,order stuck in transit for a week,Shipping,High,Angry,9
898542,order stuck in transit for a week,Shipping,High,Angry,31
801201,order stuck in transit for a week,Shipping,High,Angry,27
690204,order stuck in transit for a week,Shipping,High,Angry,31
283832,order stuck in transit for a week,Shipping,High,Angry,14
478552,order stuck in transit for a week,Shipping,High,Angry,9
905251,order stuck in transit for a week,Shipping,High,Angry,47
134355,order stuck in transit for a week,Shipping,High,Angry,44
401768,order stuck in transit for a week,Shipping,High,Angry,23
711220,order stuck in transit for a week,Shipping,High,Angry,11
850655,order stuck in transit for a week,Shipping,High,Angry,10
439288,order stuck in transit for a week,Shipping,High,Angry,35
266583,order stuck in transit for a week,Shipping,High,Angry,3
583355,order stuck in transit for a week,Shipping,High,Angry,11
781316,order stuck in transit for a week,Shipping,High,Angry,32
473054,order stuck in transit for a week,Shipping,High,Angry,22
135908,order stuck in transit for a week,Shipping,High,Angry,22
927477,order stuck in transit for a week,Shipping,High,Angry,8
102020,order stuck in transit for a week,Shipping,High,Angry,4
371888,order stuck in transit for a week,Shipping,High,Angry,9
940877,order stuck in transit for a week,Shipping,High,Angry,47
453318,order stuck in transit for a week,Shipping,High,Angry,44
460722,order stuck in transit for a week,Shipping,High,Angry,6
334822,order stuck in transit for a week,Shipping,High,Angry,13
742653,order stuck in transit for a week,Shipping,High,Angry,7
641817,order stuck in transit for a week,Shipping,High,Angry,40
215891,order stuck in transit for a week,Shipping,High,Angry,22
800055,order stuck in transit for a week,Shipping,High,Angry,44
645518,order stuck in transit for a week,Shipping,High,Angry,33
